dataId,region,genre,contentType,title,length,releaseYear,votes,rating,description
24139,United States,Drama,movie,A Tree Grows in Brooklyn,129.0,1945,8035,8.0,"Encouraged by her idealistic if luckless father, a bright and imaginative young woman comes of age in a Brooklyn tenement during the early 1900s."
24206,India,Action,movie,Mudhalvan,169.0,1999,7972,8.4,"A man accepts a challenge to act as the Chief Minister of Tamil Nadu for one day only, and makes such a success of it that soon he is embroiled in political intrigue."
24321,Japan,Action,tvSeries,Kamen Rider Build,24.0,2017,601,8.4,"10 years ago when the Pandora Box was discovered on Mars and brought to Earth, it's activated and creates a Skywall which divides Japan into Touto, Seito, and Hokuto resulting into untold chaos."
24423,India,Drama,tvSeries,Ratri Ke Yatri2,-1.0,2022,591,8.8,"Add a Plot
"
24425,United Kingdom,Drama,tvSeries,Karaoke,63.0,1996,591,8.1,"Daniel Feeld is a screenwriter with pains in his gut and a new screenplay called ""Karaoke"", about a girl named Sandra who works in a seedy Karaoke bar and is murdered by a lowlife named ...                 »
"
23524,India,Drama,movie,Mughal-E-Azam,197.0,1960,8440,8.1,A 16th century prince falls in love with a court dancer and battles with his emperor father.
23601,India,Action,movie,Vedam,135.0,2010,8346,8.1,"Stories of 5 people, an educated slum dweller, an aspiring rock star, an old villager, a prostitute and an ostracized Muslim man; all lead up to a night in a hospital filled with jeopardy."
23639,India,Drama,movie,Guide,120.0,1965,8298,8.4,"When mistaken to be a sage by some villagers, an ex-tour guide reflects on his past and lost love to search for spiritual wisdom to guide the villagers."
23760,United States,Horror,tvSeries,World Premiere,-1.0,2003,630,8.1,"Add a Plot
"
23879,United Kingdom,Drama,tvSeries,Fall of Eagles,50.0,1974,618,8.1,"The collapse of three great European dynasties: the Romanovs, the Habsburgs, and the Hohenzollerns."
23901,Japan,Action,tvSeries,Kamen Rider W,25.0,2009,616,8.3,"A detective, Hidari Shotaro, and an unknown library-boy, Phillip, combine to become a half-green half-black hero to protect Fuuto City by using Gaia Memories."
23060,United States,Drama,movie,The Crowd,98.0,1928,8670,8.1,"The life of a man and woman together in a large, impersonal metropolis through their hopes, struggles, and downfalls."
23169,Japan,Drama,movie,The Human Condition I: No Greater Love,208.0,1959,8538,8.5,"A Japanese pacifist, unable to face the dire consequences of conscientious objection, is transformed by his attempts to compromise with the demands of war-time Japan."
23318,United Kingdom,Drama,tvSeries,The Life and Loves of a She-Devil,229.0,1986,650,8.0,A woman who loses her husband to a romance novelist goes to extreme lengths to make their lives a misery.
22465,Japan,Action,tvSeries,Sasuke,173.0,1997,690,8.3,100 competitors test their skills against physically and mentally demanding four-stage obstacle course.
22530,United States,Drama,movie,A Patch of Blue,105.0,1965,9018,8.0,"A blind, uneducated white girl is befriended by a Black man who becomes determined to help her escape her impoverished and abusive home life by introducing her to the outside world."
22542,United States,Drama,movie,A Raisin in the Sun,128.0,1961,8999,8.0,A substantial insurance payment could mean either financial salvation or personal ruin for a poor black family.
22634,Japan,Drama,movie,Early Summer,125.0,1951,8898,8.1,"A family chooses a match for their daughter Noriko, but she, surprisingly, has her own plans."
22689,United States,Drama,movie,Make Way for Tomorrow,91.0,1937,8829,8.2,An elderly couple are forced to live hundreds of miles apart when they lose their house and none of their five children will take both parents in.
22724,India,Action,movie,Kannathil Muthamittal,136.0,2002,8786,8.4,"A little girl is told by her parents that she is adopted. Determined to find her real mother, she begs to be taken to Sri Lanka, where her mother works with a militant group of activists."
22868,Canada,Action,tvSeries,Peacemakers,-1.0,2003,673,8.1,"In the late 1800's a new addition to law enforcement is evolving. Forensic science is in its infancy and the Wild West will never be the same. Enter Federal Marshal Jared Stone, the product...                 »
"
22161,United Kingdom,Action,movie,Threat Level Midnight: The Movie,25.0,-1,9181,9.6,"After secret agent Michael Scarn (Steve Carell) is forced into retirement after the death of his wife Catherine Zeta-Scarn, the President of the United States of America (Craig Robinson) ...                 »
"
22192,India,Action,movie,Ayyappanum Koshiyum,177.0,2020,9130,8.0,"The story revolves around the clash between Ayyappan, a senior police officer who serves at the Attappadi Police Station and Havildar Koshi, who comes to the village with a motive."
22244,United States,Drama,movie,Mulholland Dr.,88.0,-1,9067,8.2,"After a car wreck, an amnesiac woman sets out to learn what happened to her with the help of a wannabe actress."
22293,United Kingdom,Drama,tvSeries,A Little Princess,163.0,1986,712,8.5,"Sara Crewe enters a London boarding school a wealthy lady when she bids her father farewell as he enters the British Army, but her lifestyle quickly vanishes when her father suddenly dies, and Sara must endure a life of servitude."
21474,United Kingdom,Drama,tvSeries,The Crow Road,211.0,1996,754,8.2,"An adaption of Iain Banks' dark novel, whose central character is a young Scots history student."
21483,United Kingdom,Drama,tvSeries,Piece of Cake,312.0,1988,753,8.1,Stories of the men of the RAF Hornet Squadron during the early days of World War II.
21596,Japan,Drama,movie,An Autumn Afternoon,113.0,1962,9664,8.1,An aging widower arranges a marriage for his only daughter.
21741,United Kingdom,Drama,movie,The Phantom of the Opera at the Royal Albert Hall,137.0,2011,9431,8.8,"A disfigured musical genius, hidden away in the Paris Opera House, terrorizes the opera company for the unwitting benefit of a young protégée whom he trains and loves."
21749,India,Action,tvSeries,Swarajyarakshak Sambhaji,30.0,2017,749,9.4,Marathi TV Series on life of Great Chatrapati Sambhaji Maharaj.
21764,Japan,Drama,tvSeries,Tokyo Girl,30.0,2016,748,8.0,"Asami Mizukawa plays Aya, a woman who arrives in Tokyo in her twenties, then grows and changes along with her career and romances through various residential areas in the glittering city."
21953,India,Drama,tvSeries,Oka Chinna Family Story,-1.0,2021,723,8.2,The story of a small middle class family and a big twist that awaits them. What's the twist? How do they sail through it? A hilarious ride awaits.
20968,Japan,Drama,tvSeries,Life: Love on the Line,29.0,2020,788,8.1,"Two boys meet by chance when both attempt to walk along the white line on the sidewalk. As they become drawn together and choose to walk side by side, how will their unchanging feelings co-exist within a world of changing realities?"
20990,India,Drama,tvSeries,The Caterpillar Effect,195.0,2018,786,8.9,"The Story revolves around a guy UDAY TRIVEDI, an Introvert who is always confused about the choices he has to make in life. His life takes a drastic turn, when he joins CA course without interest, which finally leads to his demise."
21227,India,Action,movie,Okkadu,171.0,2003,9834,8.1,A Kabbadi player rescues a young woman from an unwanted marriage and hides her in his home.
21265,United States,Action,tvSeries,Monstervision,-1.0,1991,783,9.3,Joe Bob Briggs showcases a variety of movies.
20478,Japan,Drama,tvSeries,Tokyo Love Story,45.0,1991,821,8.6,"Nagao Kanji who comes from Ehime Prefecture joins Heartsports company located in Tokyo, where he met lovely and sunny Akana Rika. The love story begins."
20690,United States,Drama,movie,Greed,140.0,1924,10278,8.1,The sudden fortune won from a lottery fans such destructive greed that it ruins the lives of the three people involved.
20936,United Kingdom,Drama,tvSeries,Lilies,60.0,2007,794,8.2,"Tough, sexy, funny and heartbreaking, Lillies details the lives of Iris, May and Ruby Moss - Catholic sisters coming of age in a dockland terraced house. Familial love sustains them, and ...                 »
"
20067,United States,Drama,movie,Wit,99.0,-1,10999,8.0,A renowned professor is forced to reassess her life when she is diagnosed with terminal ovarian cancer.
20192,India,Action,movie,Baasha,145.0,1995,10742,8.3,"An auto driver, Manikam, desperately tries to hide his dark underworld side to keep his promise to his father."
19468,United Kingdom,Drama,tvSeries,Martin Chuzzlewit,385.0,1994,901,8.1,"Old Martin Chuzzlewit is nearing his death. Who will inherit his riches? With such a prize to play for, the Chuzzlewit family bring forth all of their cunning, greed and selfishness. Adapted from the novel by Charles Dickens."
19625,India,Action,movie,Deewaar,174.0,1975,11297,8.0,"Vijay struggles as a dockworker and eventually becomes a leading figure of the underworld, while his younger brother Ravi is an educated, upright policeman. This divide causes problems in their relationship."
19758,United States,Drama,tvSeries,We're Alive,-1.0,2009,893,9.3,"On a quiet Wednesday morning in May, Army Reserve Soldier Michael Cross is settling into his world cultures class at Santa Roja college near Los Angeles, when he hears an explosion in the ...                 »
"
19809,United States,Drama,tvSeries,Before the Dark,-1.0,2013,884,8.8,"Immortal warriors called the Carpathians, vampire hunters, suspect a vampire is hiding his kills in the carnage that is the Turk wars. With human wars coming ever closer to their hidden ...                 »
"
19949,United States,Action,tvSeries,Fallout: Nuka Break,-1.0,2011,859,8.1,A courier and his group of friends get dragged into something much bigger than delivering mail.
18980,United Kingdom,Drama,tvSeries,Colditz,50.0,1972,942,8.4,"The prisoners in Colditz Castle make many attempts to escape captivity from the arrival of the first British prisoners after Dunkirk in 1940 until the liberation of the castle by the ...                 »
"
19395,India,Drama,tvSeries,Alibaba: Dastaan-E-Kabul,20.0,2022,915,8.1,"Set in 17th century Kabul, 'Ali Baba' is an adventurous tale of Ali, a lovable rogue, and a jack of many trades. He is just a commoner, but destiny has other plans for him and when destiny ...                 »
"
19439,India,Drama,tvSeries,P.O.W. Bandi Yuddh Ke,24.0,2016,908,8.7,"After spending 17 years in captivity, two soldiers, who share a dark secret, return to their families. The two families try to pick up from where they left off, while a government agent tries to expose their secret."
18479,United Kingdom,Action,tvSeries,Danger UXB,60.0,1979,992,8.5,"The series chronicles the exploits of the fictional Royal Engineer Tunnelling Company 97, which has been made a bomb disposal unit to deal with the thousands of unexploded bombs (""UXBs"") in London during the Battle of Britain."
18480,India,Drama,tvSeries,Anantham,400.0,2022,992,8.3,"Estranged son Ananth returns to his family home Anantham and goes on a journey down memory lane to find the stories of the wonder, betrayal, success, love, laughter, horror and courage of the different families and people who lived there."
18488,United Kingdom,Drama,tvSeries,A Very British Coup,148.0,1988,991,8.2,"From the late 1980's, when the conservative party under Margaret Thatcher held sway. ""A Very British Coup"" has just as much satirical relevance today."
18497,United Kingdom,Drama,tvSeries,Takin' Over the Asylum,50.0,1994,989,8.6,A salesman starts to run a hospital radio station inside a facility for people with mental heath needs.
18520,India,Drama,movie,Lucia,135.0,2013,12630,8.3,"A man suffering from insomnia is tricked into buying a drug, Lucia, that makes his desires come true in his dreams, blurring the line between fantasy and reality."
18525,India,Action,movie,Thalapathi,157.0,1991,12614,8.5,An orphan named Surya raised in a slum befriends a good crime boss named Devaraj and works for him. Their existence is threatened when a new honest district collector arrives.
18663,India,Action,movie,Jigarthanda,171.0,2014,12286,8.2,"An aspiring director targets a ruthless gangster because he wants to make a violent gangster film. His discreet attempts to research the gangster fail miserably. Finally when he gets caught snooping, things hit the fan."
18754,India,Drama,tvSeries,Ayali,-1.0,2023,987,8.8,"Young Tamizhselvi dreams of becoming a doctor. But her village, Veerappannai, has fearsome age-old customs and traditions which inadvertently suppress women of the village. Will she be able to overcome them?"
18755,United States,Drama,tvSeries,The Paper Chase,60.0,1978,987,8.1,The trials of a group of law students under the tutelage of a strict professor.
18883,United Kingdom,Drama,tvSeries,There She Goes,30.0,2018,964,8.0,A young girl with a learning disability makes her way through life.
18924,United States,Drama,tvSeries,I'll Fly Away,60.0,1991,953,8.6,"Forrest Bedford is a Southern lawyer in the late 1950s, generally content with his privileged life. But the winds of change are blowing, and he becomes increasingly involved with civil ...                 »
"
18019,India,Action,movie,Malik,162.0,2021,13226,8.0,"A past ridden with crime, death and pain is recounted to Freddy, a juvenile criminal, who has been assigned to eliminate his estranged uncle Sulaiman, an aging patriarch, while behind bars."
18027,India,Drama,movie,Hridayam,172.0,2022,13213,8.1,"The emotional journey of Arun, his carefree bachelor days in engineering college, and how he matures through various phases of life."
18035,India,Drama,movie,Roja,137.0,1992,13187,8.1,"A woman from a village in Tamil Nadu marries a sophisticated city dweller and moves with him to Kashmir, where all is rosy - until he gets kidnapped by militants."
18039,Japan,Drama,movie,Samurai Rebellion,128.0,1967,13178,8.3,"The mother of a feudal lord's only heir is kidnapped away from her husband by the lord. The husband and his samurai father must decide whether to accept the unjust decision, or risk death to get her back."
18085,India,Drama,movie,Bombay,130.0,1995,13055,8.1,"A Hindu man and a Muslim woman fall in love in a small village and move to Mumbai, where they have two children. However, growing religious tensions and erupting riots threaten to tear the family apart."
18096,India,Action,movie,Indian,185.0,1996,13025,8.1,A veteran freedom fighter enraged with the rising crime and corruption in the society murders all the wrong doers one by one using an ancient martial arts technique.
18276,United States,Drama,tvSeries,Any Day Now,60.0,1998,1031,8.4,"Two friends, one black and one white, recall their friendship in the past when they reunite in the present."
18345,United Kingdom,Drama,tvSeries,The Lakes,374.0,1997,1016,8.1,"Danny Kavanagh leaves Liverpool for the Lake District, finding work at a hotel and love with a local girl named Emma. Yet Danny remains an outsider in the close-knit community, and through ...                 »
"
18401,Japan,Drama,tvSeries,The Great White Tower,54.0,2003,1006,8.5,"The life of an amazingly gifted surgeon, Goro Zaizen, and his contemporary physician, Shuji Satomi, who selflessly continues a quest to save human lives."
17483,United Kingdom,Drama,tvSeries,The Impressionists,-1.0,2006,1103,8.1,"""Three hour mini-series tells the intimate history of a most illustrious brotherhood of Impressionist artists - Monet, Degas, Renoir, Cézanne and Manet. Entirely based on documentary ...                 »
"
17493,Japan,Action,tvSeries,Ninja Warrior,30.0,2006,1101,8.0,An edited version of a Japanese sports entertainment game show Ninja Warrior (2006) with English commentary.
17501,India,Action,movie,Athadu,172.0,2005,13896,8.2,"A gunman for hire is framed for murder, and assumes a dead man's identity while hiding from the police."
17520,India,Drama,movie,#Home,158.0,2021,13828,8.8,"Oliver Twist (Indrans) wants to be tech-savvy and become a better companion to his two sons, who spend more time on their phones than with their loved ones."
17591,India,Drama,movie,Sairat,174.0,2016,13658,8.3,"In interior Maharashtra, a fisherman's son and a local politician's daughter fall in love against the restrictions of caste hierarchy."
17670,India,Action,movie,Vaaranam Aayiram,169.0,2008,13452,8.2,"A father and son help each other through growing up, romance, tragedy, and adventure."
17688,India,Drama,movie,Aruvi,130.0,2016,13399,8.4,A gentle girl born and brought up amidst the ever growing eco-social-consumeristic environment finds it difficult to fit in the society. She decides to take it hard on the people. What she does is the rest of the story.
17707,United States,Action,movie,Kill Bill: The Whole Bloody Affair,247.0,2006,13358,8.8,"The Bride must kill her ex-boss and lover Bill who betrayed her at her wedding rehearsal, shot her in the head and took away her unborn daughter. But first, she must make the other four members of the Deadly Viper Assassination Squad suffer."
17752,United Kingdom,Drama,tvSeries,Quatermass and the Pit,30.0,1958,1098,8.0,A team of scientists search for the origin and purpose of a mysterious capsule found on a building site.
17144,India,Action,movie,Vaastav: The Reality,145.0,1999,14207,8.0,Consequences force an innocent man to get involved in crime after making an error.
17254,United Kingdom,Drama,tvSeries,The Barchester Chronicles,385.0,1982,1159,8.1,"When a crusade against the Church of England's practice of self-enrichment misfires, scandal taints the cozy community of Barchester when their local church becomes the object of a scathing, investigative report."
17358,United Kingdom,Drama,tvSeries,Cradle to Grave,30.0,2015,1133,8.0,A TV show showing the ups and downs of the well-known TV actor and presenter Danny Baker and his friends during childhood.
17419,India,Drama,tvSeries,Saas Bahu Achaar Pvt. Ltd.,32.0,2022,1118,8.3,"Saas Bahu Aachar Pvt. Ltd. revolves around Suman who constantly struggles to set up an achaar business and kickstart her entrepreneurial journey with a pure-hearted intent to get her kids back from her ex-husband, Dilip."
16527,India,Drama,movie,Peranbu,147.0,2018,15264,8.7,"A single father tries to raise his daughter, who has cerebral palsy, even as she is beginning to wake up to her sexuality."
16532,India,Drama,movie,The World of Apu,105.0,1959,15254,8.5,This final installment in Satyajit Ray's Apu Trilogy follows Apu's life as an orphaned adult aspiring to be a writer.
16651,India,Action,movie,Pokiri,164.0,2006,14899,8.0,A money-minded criminal has to deal with two rival gangs as well as an evil cop threatening his girlfriend.
16652,India,Drama,movie,Aparajito,110.0,1956,14897,8.3,"Following his father's death, a boy leaves home to study in Calcutta, while his mother must face a life alone."
16727,Japan,Action,movie,Love Exposure,237.0,2008,14680,8.0,"A bizarre love triangle forms between a young Catholic upskirt photographer, a misandric girl and a manipulative cultist."
16841,United States,Action,tvSeries,HitRECord on TV,-1.0,2014,1205,8.1,"A television show comprised of contributions from the hitRECord community, a collaborative production company founded by Joseph Gordon-Levitt and his brother ""Burning Dan."""
16960,United Kingdom,Drama,tvSeries,Pennies from Heaven,450.0,1978,1172,8.4,"A travelling sheet music salesman with an uptight wife throws everything away for the love of an innocent school teacher in the romantic spirit of the music he loves, that bursts into his life in full song-and-dance numbers."
16134,India,Action,movie,Company,142.0,2002,15710,8.0,"A small-time gangster named Chandu teams up with Malik, a low-level enforcer for a criminal syndicate. Together they eliminate all their enemies, becoming the most feared gangsters in Mumbai."
16172,India,Action,movie,Satya,170.0,1998,15608,8.3,An innocent man is embroiled in underworld after being falsely charged and sets out to punish the perpetrators who subjected his life to misery.
16193,India,Action,movie,Theeran Adhigaram Ondru,157.0,2017,15545,8.2,"Theeran, a police officer, is entrusted with the task to solve the mystery behind a series of murders. The only clue left behind is that all the murders are committed in the same pattern."
16231,United Kingdom,Drama,movie,The Life and Death of Colonel Blimp,163.0,1943,15405,8.0,"From the Boer War through World War II, a soldier rises through the ranks in the British military."
16238,India,Action,movie,Ghilli,160.0,2004,15371,8.1,"Velu, an aspiring kabaddi player, goes to Madurai to participate in a regional match, where he rescues Dhanalakshmi from Muthupandi, a powerful man keen on marrying the girl against her will."
16295,United States,Drama,tvSeries,12 O'Clock High,60.0,1964,1278,8.1,"A WWII bomb group commander must fill the shoes of his predecessor and get the performance rating up to snuff. He struggles with his own men, until he is able to develop pride in the group and win the men over, but at a cost to him."
16312,United Kingdom,Drama,tvSeries,Shooting the Past,182.0,1999,1275,8.5,A US property developer realises that he has a battle on his hands when he tries to renovate a London building containing a vast photographic collection and discovers that the library employees will resort to anything to thwart him.
16355,Japan,Drama,tvSeries,Long Vacation,45.0,1996,1264,8.3,"A group of friends do their best to handle life's daily struggles. Two of them, an ambitious musician and a struggling model, are drawn to each other."
16437,Canada,Action,tvSeries,Vikings: Athelstan's Journal,4.0,2015,1242,8.0,"Viking culture is seen from a first-hand experience through Athelstan's perspective. Athelstan reflects his inner thoughts on the ways of the Northmen including all their customs, values, ...                 »
"
16461,United Kingdom,Drama,tvSeries,The Street,60.0,2006,1236,8.3,"Series of one-off dramas, each focusing on a different house within the same street."
15528,United Kingdom,Drama,movie,Threads,112.0,-1,16932,8.0,"The effects of a nuclear holocaust on the working class city of Sheffield, England and the eventual long-term effects of nuclear war on civilization."
15582,India,Action,movie,The Legend of Bhagat Singh,155.0,2002,16763,8.1,The story of a young revolutionary who raised an armed resistance against the British rule in India.
15623,India,Drama,movie,Pariyerum Perumal,154.0,2018,16604,8.7,"A law student from a lower caste begins a friendship with his classmate, a girl who belongs to a higher caste, and the men in her family start giving him trouble over this."
15707,United States,Drama,movie,The Heiress,115.0,1949,16297,8.1,A young naive woman falls for a handsome young man who her emotionally abusive father suspects is a fortune hunter.
15730,United States,Drama,movie,A Face in the Crowd,126.0,1957,16221,8.2,A female radio reporter turns a folk-singing drifter into a powerful media star.
15791,United States,Drama,tvSeries,The White Shadow,60.0,1978,1361,8.0,A white former NBA professional retires from the pro game and gets a job as a basketball coach in a predominantly Black inner-city high school.
15802,United Kingdom,Drama,tvSeries,The Six Wives of Henry VIII,540.0,1970,1358,8.4,"A six-episode dramatization of Henry VIII's relationships with each of his six wives. Each episode is devoted to one wife, and is a complete play in itself."
15913,United Kingdom,Drama,tvSeries,Bodies,60.0,2004,1319,8.4,"A young registrar, Rob Lake starts work under established gynecologist Roger Hurley whom he finds to be an affable man. All is not as it first appears, however, and Lake soon develops grave misgivings about his boss and his methods."
15047,India,Action,movie,Vada Chennai,164.0,2018,17884,8.4,A young carrom player in north Chennai becomes a reluctant participant in a war between two warring gangsters.
15081,Japan,Drama,movie,Late Spring,108.0,1949,17750,8.2,"Several people try to talk 27-year-old Noriko into marrying, but all she wants is to keep on caring for her widowed father."
15212,India,Drama,movie,Iqbal,132.0,2005,17240,8.1,"Iqbal, the deaf and mute son of a farmer, has a passion for the game of cricket and seeks the tutelage of a washed-up, alcoholic ex-player."
15243,Japan,Drama,movie,Sansho the Bailiff,124.0,1954,17110,8.4,"In medieval Japan, a compassionate governor is sent into exile. His wife and children try to join him, but are separated, and the children grow up amid suffering and oppression."
15250,United States,Drama,tvSeries,The Duchess of Duke Street,50.0,1976,1451,8.3,"Louisa Trotter works her way up from being a skivvy to being the queen of cooks, cook to the King, and owner of the Bentinck Hotel. Her life and happenings among the guests and staff of the hotel make up the 31 episodes."
15273,United States,Action,tvSeries,Decker,11.0,2014,1443,8.1,CIA agent Jack Decker has to save the United States from terrorists due to an incompetent president.
15274,India,Drama,tvSeries,Yudh,-1.0,2014,1443,8.3,Principled but hard-driving businessman Yudhisthir Sikarwar works to expand his empire whilst keeping an explosive secret.
15290,United Kingdom,Drama,tvSeries,Our Zoo,312.0,2014,1439,8.1,A drama series about the family who founded Chester Zoo in the 1930s.
15313,United Kingdom,Action,tvSeries,Secret Agent,49.0,1964,1431,8.2,"John Drake is a special operative for M9, specializing in security assignments against any subversive element that threatens world peace."
15326,United States,Drama,tvSeries,Pit Bulls and Parolees,43.0,2009,1425,8.1,"The Villalobos Rescue Center is the largest pit bull rescue in the USA, now located in New Orleans, LA. This show shows the interaction of the dog and man; About pets and people that no one wants."
15397,India,Drama,tvSeries,Ishk Par Zor Nahi,-1.0,2021,1405,8.1,"When two people with contrasting ideologies about marriage cross paths with each other, it leads to chaos and misunderstandings."
15457,India,Drama,tvSeries,Stories by Rabindranath Tagore,45.0,2015,1388,8.7,The writings of Nobel Prize winner Rabindranath Tagore come to life in this collection of tales set in early-20th-century Bengal.
14774,Canada,Drama,tvSeries,Higher Ground,60.0,2000,1523,8.2,"Former Wall Street mogul Peter Scarbrow becomes headmaster of Mount Horizon, a progressive school for teens at risk, high in the mountains of the Northwestern United States."
14842,United Kingdom,Drama,tvSeries,Secret Army,50.0,1977,1500,8.6,"During World War II, a Belgian resistance movement called Lifeline, based in Brussels, organises the return of Allied airmen who have been shot down by the Luftwaffe to the United Kingdom."
14852,United States,Action,tvSeries,WCW Monday Nitro,-1.0,1995,1498,8.0,"The toughest wrestlers in the world, get together with the hottest babes in professional wrestling to bring you two hours of exciting WCW Monday night action. High flying moves, chair shots, cat fights - WCW Nitro has it all."
14913,United Kingdom,Drama,tvSeries,The House of Eliott,50.0,1991,1479,8.1,Two sisters in 1920s London work to achieve success in the dressmaking business.
14935,United Kingdom,Drama,tvSeries,Boys from the Blackstuff,50.0,1982,1470,8.5,Five unemployed men would do anything just to have a job in Thatcher's Britain.
14940,United States,Action,tvSeries,Peter Gunn,30.0,1958,1469,8.1,"Peter Gunn is a private detective with a knack for finding trouble. His cases often mean he runs into the shadiest characters, most vicious thugs and the most powerful crime bosses. Cool and resourceful, he always gets the guilty party."
14099,Japan,Drama,movie,Red Beard,185.0,1965,19839,8.3,"In 19th-century Japan, a rough-tempered yet charitable town doctor trains a young intern."
14191,India,Action,movie,Anniyan,181.0,2005,19384,8.3,"Ramanujam, who suffers from multiple personality disorder, works as a lawyer by day and a vigilante at night. He uses tips from the 'Garuda Purana' as his tools to expose various antisocial elements."
14222,India,Drama,movie,Jersey,157.0,2019,19212,8.5,A failed cricketer decides to revive his cricketing career in his late 30's despite everyone being skeptical of his ability to do so.
14266,United Kingdom,Action,tvSeries,Sharpe,-1.0,1993,1614,8.4,"A series of stories starring Sean Bean as Richard Sharpe, a fictional British soldier in the Napoleonic Wars as he fights both Napoleon's forces and the strong prejudice of British aristocracy."
14269,United States,Horror,tvSeries,Marble Hornets,217.0,2009,1612,8.1,"When film student Jay gets some tapes from his friend Alex containing footage of a cancelled film project called Marble Hornets, he is followed by an entity called The Operator and finds out the secrets behind the tapes."
14285,United States,Action,tvSeries,Lucha Underground,60.0,2014,1607,8.9,"Luchadores and Wrestlers from across the world, compete in the ring to be the best fighter."
14308,India,Drama,tvSeries,Kaafir,45.0,2019,1595,8.2,Web series that follows the journey of a journalist who is seeking justice for an alleged militant.
14372,Japan,Action,tvSeries,Takeshi's Castle,-1.0,1986,1575,8.2,"A game show where upwards of 100 contestants (give or take) try to get through various wet, dirty, and wild obstacles and games for a chance to win the grand prize of 1 million yen (Approx. $10,000) by defeating Takeshi and his crew."
14396,United States,Action,tvSeries,All Elite Wrestling: Dynamite,120.0,2019,1563,8.5,Professional male and female wrestlers compete against each other in an AEW Dynamite event in order to emerge victorious.
13520,United States,Action,movie,Safety Last!,74.0,1923,21353,8.1,A boy leaves his small country town and heads to the big city to get a job. As soon as he makes it big his sweetheart will join him and marry him. His enthusiasm to get ahead leads to some interesting adventures.
13530,India,Action,movie,Black Friday,143.0,2004,21316,8.4,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen."
13560,India,Action,movie,Omkara,155.0,2006,21177,8.1,A politically-minded enforcer's misguided trust in his lieutenant leads him to suspect his wife of infidelity in this adaptation of Shakespeare's 'Othello'.
13587,United States,Drama,movie,Limelight,137.0,1952,21070,8.0,A fading comedian and a suicidally despondent ballet dancer must look to each other to find purpose and hope in their lives.
13610,United States,Drama,movie,The Stoning of Soraya M.,114.0,2008,20977,8.0,A desperate woman asks for a meeting with a journalist to disclose the cruel and inhumane punishment of her niece.
13632,Japan,Drama,movie,Woman in the Dunes,147.0,1964,20905,8.5,An entomologist on vacation is trapped by local villagers into living with a woman whose life task is shoveling sand for them.
13695,India,Action,movie,Thani Oruvan,160.0,2015,20625,8.4,"Siddharth Abimanyu, an influential scientist, is involved in various illegal medical practices. Mithran, an efficient IPS officer, decides to expose him."
13751,Japan,Drama,tvSeries,Unnatural,54.0,2018,1717,8.1,"Stories of Unnatural Death Investigation, a Japanese non-governmental organization as they work on unnatural death cases and try to reveal the truth behind the deaths."
13787,India,Drama,tvSeries,Ele But Gele Naa,-1.0,2021,1705,8.4,A happy live-in couple goes through relationship ups and downs as a third person enters into their life.
13969,India,Drama,tvSeries,Please Find Attached,18.0,2019,1633,8.3,Two office colleagues decide to be flatmates. Then eventually fall in love with each other.
13036,India,Action,movie,Karnan,158.0,2021,22617,8.0,"Karnan, a fearless village youth, must fight for the rights of the conservative people of his village, due to the torture given by a police officer."
13249,United States,Action,tvSeries,A Nero Wolfe Mystery,46.0,2001,1820,8.4,"Genius detective Nero Wolfe and his right-hand man: Archie Goodwin, solve seemingly impossible crimes, in 1950's New York."
13258,India,Drama,tvSeries,Nirmal Pathak Ki Ghar Wapsi,40.0,2022,1818,8.5,'Nirmal Pathak Ki Ghar Wapsi' is a story of a young man who is on a journey to find his roots.The web-series will feature on SonyLIV.
13264,United States,Action,tvSeries,BattleBots,-1.0,2015,1815,8.0,"BattleBots is a robot combat competition that takes place in an elimination style tournament. Designers build, operate and battle their destructive robots until a champion is crowned."
13350,India,Action,tvSeries,The Test Case,29.0,2018,1778,8.4,"Preparing to be the Indian Army's first female test case in a combat role, Captain Shikha Sharma will do anything to fit into the male-dominated academy. Will she finally be the Indian Army's first ever Female Combat Officer?"
13351,India,Drama,tvSeries,Saat Kadam,120.0,2021,1778,8.3,Saat Kadam revolves around the generation gap and the relationship between a father and his son. It is a a fictional sports based film.
13449,Japan,Drama,tvSeries,Terrace House,30.0,2015,1740,8.1,"Six men and women who start as strangers live together under one roof for the summer. No script, new episode released each week."
13462,Japan,Drama,tvSeries,Operation Proposal,-1.0,2007,1734,8.2,"Ken and Rei have been friends since childhood. Though he has been in love with her for years he was never able to tell her. On the day of her wedding to another man Ken sees a picture of ...                 »
"
12540,United States,Drama,movie,The Ox-Bow Incident,75.0,1943,23948,8.0,"When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men."
12598,India,Action,movie,Sarpatta Parambarai,173.0,2021,23603,8.5,"When Sarpatta Parambarai is challenged to a do-or-die match, will Kabilan, a young labourer, put on the gloves himself and lead his clan to victory, or be dissuaded by his disapproving mother and dangerous politics?"
12616,India,Action,movie,Maanaadu,147.0,2021,23528,8.3,"On the day of a public conference by the state's Chief Minister, his bodyguard and a police officer are stuck in a time loop."
